111215|Siembra, cultivo y cosecha de tomate verde
111216|Siembra, cultivo y cosecha de papa
111217|Siembra, cultivo y cosecha de calabacita
111219|Siembra, cultivo y cosecha de otras hortalizas y semillas de hortalizas
111310|Siembra, cultivo y cosecha de naranja
111321|Siembra, cultivo y cosecha de limón
111329|Siembra, cultivo y cosecha de cítricos
111331|Siembra, cultivo y cosecha de café
111332|Siembra, cultivo y cosecha de plátano
111333|Siembra, cultivo y cosecha de mango
111334|Siembra, cultivo y cosecha de aguacate
111335|Siembra, cultivo y cosecha de uva
111336|Siembra, cultivo y cosecha de manzana
111337|Siembra, cultivo y cosecha de cacao
111339|Siembra, cultivo y cosecha de otros frutales no cítricos
111410|Siembra, cultivo y cosecha de productos alimenticios en invernaderos
111421|Siembra, cultivo y cosecha de flores a cielo abierto
111422|Siembra, cultivo y cosecha de flores en invernadero
111423|Siembra, cultivo y cosecha de árboles de Navidad y de especies maderables de ciclos productivos de 10 años o menos
111429|Siembra, cultivo y cosecha de otros cultivos en invernaderos y viveros
111910|Siembra, cultivo y cosecha de tabaco
111920|Siembra, cultivo y cosecha de algodón
111930|Siembra, cultivo y cosecha de caña de azúcar
111941|Siembra, cultivo y cosecha de alfalfa
111942|Siembra, cultivo y cosecha de trébol, pastos y zacates
111991|Siembra, cultivo y cosecha de coco y coquito de aceite
111992|Siembra, cultivo y cosecha de cacahuate
111993|Siembra, cultivo y cosecha de agave o maguey tequilero
111999|Siembra, cultivo y cosecha de otros cultivos
112110|Cría y engorda de vacas, reses o novillos para venta de su carne
112120|Cría y engorda de vacas, reses o novillos para venta de leche
112130|Cría y engorda de vacas, reses o novillos para su venta
112211|Cría y engorda de cerdos en granja
112212|Cría y engorda de cerdos en patios y lugares distintos a granjas
112311|Cría y engorda de gallinas ponedoras de huevo para reproducción
112312|Cría y engorda de gallinas ponedoras de huevo para consumo
112320|Cría y engorda de pollos para venta de su carne
112330|Cría y engorda de guajolotes o pavos para la venta de su carne y producción de huevo
112340|Producción de aves de corral en incubadora
112390|Cría y engorda de otras aves para venta de su carne y producción de huevo
112411|Cría y engorda de borregos
112412|Cría y engorda de borregos en forma conjunta con cabras o chivos
112420|Cría y engorda de cabras o chivos
112511|Cría, fomento y cuidado de camarones 
112519|Cría, cultivo, fomento y cuidado de animales acuáticos, excepto camarones
112910|Explotación, recolección y venta de miel de abeja y otros productos derivados
112920|Cría y engorda de caballos, mulas, burros y otros équidos
112930|Cría y explotación de animales de piel con pelaje fino
112990|Cría y explotación de otros animales
113110|Actividades forestales como plantación, reforestación y conservación, con el propósito de realizar la venta en pie de árboles maderables
113211|Cultivo de especies forestales para tareas de reforestación
113212|Recolección de productos forestales como gomas, resinas, rizomas, fibras y heno. recolección de frutas silvestres y plantas medicinales y raíces
113310|Tala de árboles, desbastado y el descortezado de troncos y la producción de trozas, astillas y rajas de madera
114111|Pesca de camarón
114112|Pesca de atunes
114113|Pesca de sardina y anchoveta
114119|Pesca de otras especies
114210|Caza y captura de animales en su hábitat natural y Operación y administración de reservas para caza (como los ranchos cinegéticos)
115111|Servicios de fumigación agrícola
115112|Despepite de algodón
115113|Beneficio de productos agrícolas
115119|Otros servicios relacionados con la agricultura
115119|Administración de empresas o negocios agrícolas
115210|Servicios relacionados con la ganadería
115210|Administración de empresas o negocios ganaderos
115310|Servicios relacionados con el aprovechamiento forestal
115310|Administración de empresas o negocios forestales
211110|Extracción de petróleo crudo y a la extracción de hidrocarburos crudos en estado gaseoso (gas natural)
212110|Minería de carbón mineral
212210|Minería de hierro
212221|Minería de oro
212222|Minería de plata
212231|Minería de cobre y níquel
212232|Minería de plomo y zinc
212291|Minería de manganeso
212292|Minería de mercurio y antimonio
212293|Minería de uranio y minerales radiactivos
212299|Minería de otros minerales metálicos
212311|Minería de piedra de cal
212312|Minería de mármol
212319|Minería de otras piedras dimensionadas
212321|Minería de arena y grava para la construcción
212322|Minería de tezontle y tepetate
212323|Minería de feldespato
212324|Minería de sílice
212325|Minería de caolín
212329|Minería de otras arcillas y otros minerales refractarios
212391|Extracción y explotación de sal
212392|Minería de piedra de yeso
212393|Minería de barita
212394|Minería de roca fosfórica
212395|Minería de fluorita
212396|Minería de grafito
212397|Minería de azufre
212398|Minería de minerales no metálicos para productos químicos
212399|Minería de otros minerales no metálicos
213111|Perforación de pozos petroleros y de gas
213119|Servicios de explotación o prospección minera y desmantelamiento de torres de perforación
221110|Generación y transmisión de energía eléctrica
221120|Suministro de energía eléctrica a los consumidores finales
222111|Captación, tratamiento y suministro de agua para uso distinto al doméstico
222111|Captación, tratamiento y suministro de agua para uso doméstico
222112|Captación, tratamiento y suministro de agua para uso distinto al doméstico realizados por particulares
222112|Captación, tratamiento y suministro de agua para uso doméstico realizados por particulares
222210|Suministro de gas por ductos al consumidor final
236111|Construcción de vivienda unifamiliar
236112|Construcción de vivienda multifamiliar
236113|Administración y supervisión de construcción de vivienda
236211|Construcción de naves y plantas industriales
236212|Administración y supervisión de Construcción de naves y plantas industriales
236221|Construcción de inmuebles comerciales, institucionales y de servicios
236222|Administración y supervisión de Construcción de inmuebles comerciales, institucionales y de servicios
237111|Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje
237111|Construcción de obras para el suministro de agua realizados para el sector agrícola o ganadero
237112|Construcción de sistemas de riego agrícola
237113|Administración y supervisión de construcción de obras para el tratamiento, distribución y suministro de agua, drenaje y riego
237121|Construcción de obras relacionadas con la distribución de petróleo y gas
237122|Construcción de plantas de refinación de petróleo, de procesamiento de gas natural y de petroquímica
237123|Administración y supervisión de construcción de obras para petróleo y gas
237131|Construcción de obras de generación y conducción de energía eléctrica
237132|Construcción de obras para telecomunicaciones
237133|Administración y supervisión de construcción de obras de generación y conducción de energía eléctrica y telecomunicaciones
237211|División de terrenos
237212|Construcción de obras de urbanización
237213|Administración y supervisión de división de terrenos y de construcción de obras de urbanización
237311|Instalación de señalamientos y protecciones de obras viales
237312|Construcción de carreteras, autopistas, terracerías, puentes, pasos a desnivel y aeropistas
237313|Administración y supervisión de construcción de vías de comunicación
237991|Construcción de presas y represas
237992|Construcción de obras marítimas, fluviales y subacuáticas
237993|Construcción de obras para transporte eléctrico y ferroviario
237994|Administración y supervisión de construcción de otras obras de ingeniería civil u obra pesada
237999|Otras construcciones de ingeniería civil u obra pesada
238110|Trabajos de cimentaciones
238121|Montaje de estructuras de concreto prefabricadas
238122|Montaje de estructuras de acero prefabricadas
238130|Trabajos de albañilería
238190|Otros trabajos en exteriores no clasificados en otra parte
238210|Instalaciones eléctricas en construcciones
238221|Instalaciones hidrosanitarias y de gas en construcciones
238222|Instalaciones de sistemas centrales de aire acondicionado y calefacción
238290|Otras instalaciones y equipamiento en construcciones
238290|Explotación de concesiones, permisos, autorizaciones o contratos
238290|Explotación del subsuelo sujetos a regímenes fiscales preferentes
238290|Explotación del subsuelo
238290|Participación en productos del subsuelo sujetos a regímenes fiscales preferentes
238290|Participación en productos del subsuelo
238290|Venta de terreno
238290|Enajenación de arena, grava, piedra, tierra y otros bienes muebles provenientes del suelo 
238311|Colocación de muros falsos y aislamiento
238312|Trabajos de enyesado, empastado y tiroleado
238320|Trabajos de pintura y otros cubrimientos de paredes
238330|Colocación de pisos flexibles (como alfombras, linóleos y vinilos) y pisos de madera (como parquet, duela y tablón colonial)
238340|Colocación de pisos cerámicos y azulejos
238350|Instalación de productos de carpintería
238390|Otros trabajos de acabados en edificaciones
238910|Preparación de terrenos para la construcción
238990|Otros trabajos especializados para la construcción
311110|Elaboración de alimentos para animales
311211|Beneficio del arroz
311212|Elaboración de harina de trigo
311213|Elaboración de harina de maíz
311214|Elaboración de harina de otros productos agrícolas
311215|Elaboración de malta
311221|Elaboración de féculas y otros almidones
311222|Elaboración de aceites y grasas vegetales comestibles
311230|Elaboración de cereales
311311|Elaboración y refinación de azúcar de caña
311319|Elaboración de otros azúcares como de piloncillo o panela y azúcar de remolacha
311320|Elaboración de chocolate y productos de chocolate a partir de cacao
311330|Elaboración de productos de chocolate a partir de chocolate
311340|Elaboración de dulces, chicles y productos de confitería que no sean de chocolate
311411|Congelación de frutas y verduras
311411|Congelación de jugos, néctares y concentrados de frutas
311412|Congelación de guisos
311421|Deshidratación de frutas y verduras
311422|Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación. Incluye la elaboración de jugos
311423|Conservación de guisos por procesos distintos a la congelación
311511|Tratamiento y envasado de leche líquida
311512|Elaboración de leche en polvo, condensada y evaporada
311513|Elaboración de derivados y fermentos lácteos
311520|Elaboración de helados y paletas
311611|Matanza de ganado y aves
311612|Corte y empacado de carne de ganado y aves
311613|Preparación de embutidos y otras conservas de carne de ganado y aves
311613|Preparación de embutidos y otras conservas de carne de ganado y aves
311614|Elaboración de manteca y otras grasas animales comestibles
311710|Preparación y envasado de pescados y mariscos
311811|Panificación industrial
311812|Panificación tradicional
311820|Elaboración de galletas, pastas para sopa y harinas premezcladas
311830|Elaboración de tortillas de maíz y molienda de nixtamal
311910|Elaboración de botanas
311921|Beneficio del café
311922|Tostado y molienda de café
311923|Elaboración de café soluble
311924|Preparación y envasado de té
311930|Elaboración de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes que no utilizan en dicha elaboración como edulcorante únicamente la caña de azúcar
311930|Elaboración de colorantes y saborizantes naturales para alimentos, o cualquier producto distinto a refrescos
311930|Productor, envasador o fabricante de concentrados o jarabes para preparar refresco que se expanda en envase abierto utilizando aparatos automáticos, eléctricos o mecánicos que no utilizan en su elaboración como edulcorante únicamente la caña de azúcar
311930|Elaboración de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes que utilizan en dicha elaboración como edulcorante únicamente caña de azúcar
311930|Productor, envasador o fabricante de concentrados o jarabes para preparar refrescos que se expandan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos que utilizan en dicha elaboración como edulcorante únicamente caña de azúcar
311940|Elaboración de condimentos y aderezos
311991|Elaboración de postres en polvo
311992|Elaboración de levadura
311993|Elaboración de alimentos frescos para consumo inmediato
311999|Elaboración de otros alimentos
312111|Productor, envasador o fabricante de refrescos que no utiliza en su elaboración como edulcorante únicamente la caña de azúcar
312111|Productor, envasador o fabricante de bebidas hidratantes o rehidratantes que no utiliza en su elaboración como edulcorante únicamente la caña de azúcar
312111|Productor, envasador o fabricante de refrescos que utiliza en dicha elaboración como edulcorante únicamente caña de azúcar
312111|Productor, envasador o fabricante de bebidas hidratantes o rehidratantes que utiliza en dicha elaboración como edulcorante únicamente caña de azúcar
312112|Purificación de agua (por filtración, pasteurización, ósmosis inversa, etc.)
312113|Elaboración de hielo
312120|Producción, fabricación o envasado de de cerveza
312120|Producción y envasado de cerveza con una graduación alcohólica de más de 20º G.L.
312120|Fabricantes, productores, envasadores o importadores que enajenan o importan cerveza en envases reutilizables
312120|Fabricantes, productores, envasadores o importadores que enajenan o importan cerveza de 20º G.L en envases reutilizables
312131|Producción, fabricación o envasado de vinos de mesa
312131|Producción, fabricación, o envasado de bebidas refrescantes
312131|Producción, fabricación, o envasado de otras bebidas a base de uva
312131|Producción, fabricación, o envasado de vinos de mesa con una graduación alcohólica de más de 20º G.L.
312131|Producción, fabricación, o envasado de bebidas refrescantes con una graduación alcohólica de más de 20º G.L.
312131|Producción, fabricación, o envasado de otras bebidas a base de uva con una graduación alcohólica de más de 20º G.L.
312132|Producción, fabricación o envasado de aguamiel y pulque
312139|Producción, fabricación, o envasado de sidra y otras bebidas fermentadas
312139|Producción, fabricación, o envasado de sidra y otras bebidas fermentadas con una graduación alcohólica de más de 20º G.L.
312141|Producción, fabricación, o envasado de ron y otras bebidas destiladas de caña
312141|Producción, fabricación, o envasado de ron y otras bebidas destiladas de caña con una graduación alcohólica de más de 20º G.L.
312142|Producción, fabricación, o envasado de bebidas destiladas de agave
312142|Producción, fabricación, o envasado de bebidas destiladas de agave con una graduación alcohólica de más de 20º G.L..
312143|Producción, fabricación o envasado de alcohol o alcohol desnaturalizado
312143|Producción, fabricación o envasado de mieles incristalizables para transformarlas en alcohol
312143|Venta de alcohol y alcohol desnaturalizado a hospitales en envases de hasta 20 litros
312143|Venta de alcohol y alcohol desnaturalizado a público en general en envases de hasta 1 litro
312143|Venta de mieles incristalizables que no se utilicen para transformarlas en alcohol
312143|Venta de mieles incristalizables para transformarlas en alcohol
312143|Venta de alcohol y alcohol desnaturalizado
312143|Producción, fabricación o envasado de mieles incristalizables que no se utilizarán para transformarlas en alcohol
312149|Producción, fabricación o envasado de otras bebidas destiladas
312210|Beneficio del tabaco
312221|Elaboración, fabricación y producción de cigarros
312222|Elaboración, fabricación y producción de puros y otros tabacos labrados
313111|Preparación e hilado de fibras duras naturales
313111|Preparación, tejido y anudado de fibras de ixtle, palma y lechuguilla
313112|Preparación e hilado de fibras blandas
313113|Fabricación de hilos para coser y bordar
313210|Fabricación de telas anchas de trama
313220|Fabricación de telas angostas de trama y pasamanería
313230|Fabricación de telas no tejidas
313240|Fabricación de telas de punto
313310|Acabado de fibras, hilados, hilos y telas
313320|Recubrimiento de telas
314110|Tejido y confección de alfombras y tapetes
314120|Confección de cortinas, blancos y similares
314911|Confección de costales
314912|Confección de productos de textiles recubiertos y de materiales sucedáneos
314991|Confección de productos bordados y deshilados como servilletas, manteles, rebozos
314992|Fabricación de redes y otros productos de cordelería
314993|Fabricación de productos textiles reciclados
314999|Fabricación de banderas y otros productos confeccionados
315110|Tejido de calcetines y medias
315191|Tejido de ropa interior de punto
315192|Tejido de ropa exterior de punto
315210|Confección de ropa (chamarras, sacos, faldas, abrigos) de cuero, piel y materiales sucedáneos
315221|Confección en serie de ropa interior y de dormir
315222|Confección en serie de camisas y guayaberas
315223|Confección en serie de uniformes (escolares, industriales, etc.) y ropa de trabajo
315224|Confección en serie de ropa especial: artística, disfraces, trajes típicos, trajes de torero, hábitos religiosos
315225|Confección de ropa sobre medida
315229|Confección de otra ropa de materiales textiles
315991|Fabricación de sombreros, gorras, cachuchas, boinas, viseras y otros accesorios similares hechos a base de materiales diversos
315999|Confección de otros accesorios de vestir
316110|Curtido y acabado de cuero y piel
316211|Fabricación de calzado con corte de piel y cuero
316212|Fabricación de calzado con corte de tela
316213|Fabricación de calzado de plástico
316214|Fabricación de calzado de hule
316219|Fabricación de huaraches, calzado tejido y de otro tipo de materiales no clasificados en otra parte
316991|Fabricación de bolsos de mano, maletas y similares
316992|Fabricación de artículos de talabartería
321111|Aserraderos integrados
321112|Aserrado de tablas y tablones. Corte de tablas y tablones a partir de la madera en rollo
321113|Tratamiento de la madera y producción de postes y durmientes
321210|Fabricación de laminados y aglutinados de madera
321910|Fabricación de productos de madera para la construcción, como puertas, ventanas
321920|Fabricación de productos para embalaje y envases de madera
321991|Fabricación de productos de materiales trenzables como vara, carrizo, mimbre, excepto palma
321992|Fabricación de artículos y utensilios de madera para el hogar
321993|Fabricación de productos de madera de uso industrial
321999|Fabricación de otros productos de madera
322110|Fabricación de celulosa a partir de madera, bagazo y materiales reciclables como papel, cartón y textiles
322121|Fabricación de celulosa, papel y productos de papel en plantas integradas
322122|Fabricación de papel a partir de celulosa
322131|Fabricación de cartón en plantas integradas
322132|Fabricación de cartón y cartoncillo a partir de celulosa
322210|Fabricación de envases de cartón
322220|Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados
322230|Fabricación de productos de papelería
322291|Fabricación de pañales desechables y productos sanitarios
322299|Fabricación de otros productos de papel y cartón
323111|Impresión de libros, periódicos y revistas por contrato
323119|Impresión de formas continuas y otros impresos
323120|Industrias conexas a la impresión, como la encuadernación y la elaboración de placas, clichés, grabados y otros productos similares
324110|Refinación de petróleo
324110|Producción, elaboración de gasolina y diesel 
324110|Venta de gasolina y diesel
324120|Fabricación de productos de asfalto
324191|Fabricación de aceites y grasas lubricantes
324199|Fabricación de coque y otros productos derivados del petróleo y del carbón
325110|Fabricación de productos petroquímicos
325120|Fabricación de gases industriales
325130|Fabricación de pigmentos y colorantes sintéticos
325180|Fabricación de otros productos químicos básicos inorgánicos
325190|Fabricación de otros productos químicos básicos orgánicos
325211|Fabricación de resinas sintéticas
325212|Fabricación de hules sintéticos
325220|Fabricación de fibras químicas
325310|Fabricación de fertilizantes destinados para ser utilizados en la agricultura o ganadería
325310|Fabricación de fertilizantes domésticos o industriales
325320|Fabricación de pesticidas y agroquímicos
325320|Fabricación de pesticidas, excepto fertilizantes
325411|Fabricación de materias primas para la industria farmacéutica
325412|Fabricación de preparaciones farmacéuticas
325510|Fabricación de pinturas y recubrimientos
325520|Fabricación de adhesivos o pegamentos, selladores, impermeabilizantes, masillas, resanadores, gomas-cemento y similares
325610|Fabricación de jabones, limpiadores y dentífricos
325620|Fabricación de cosméticos, perfumes y otras preparaciones de tocador
325910|Fabricación de tintas para impresión
325920|Fabricación de explosivos y sus accesorios (fusibles de seguridad, detonantes)
325991|Fabricación de cerillos o fósforos
325992|Fabricación de películas, placas, productos químicos para fotografía, telas y papel fotosensible para fotografía, cinematografía, artes gráficas y rayos X
325993|Fabricación de resinas plásticas hechas a partir de plásticos reciclados
325999|Fabricación de otros productos químicos
326110|Fabricación de bolsas y películas de plástico flexible sin soporte para envase o empaque y tela plástica sin soporte
326120|Fabricación de productos de plástico rígido con forma específica, sin soporte o sin reforzamiento, como tuberías, conexiones y perfiles
326130|Fabricación de laminados rígidos de plástico sin soporte
326140|Fabricación de espumas y productos de poliestireno, como vasos, platos, bloques aislantes, tableros y productos para embalaje
326150|Fabricación de espumas y productos de uretano
326160|Fabricación de botellas, botellones y frascos de plástico. Incluye la fabricación de preformas de botellas
326191|Fabricación de artículos de plástico para el hogar
326192|Fabricación de autopartes de plástico
326193|Fabricación de envases y contenedores de plástico. Incluye la fabricación de tapas y tarimas de plástico
326194|Fabricación de partes y piezas de plástico sin reforzamiento para las industrias eléctrica, electrónica, química, textil y para otras industrias
326195|Fabricación de otros artículos de plástico reforzado
326199|Fabricación de otros productos de plástico
326211|Fabricación de llantas y cámaras
326212|Revitalización (recauchutado) de llantas
326220|Fabricación de bandas, mangueras de uso industrial y doméstico de hule y de plástico
326290|Fabricación de otros productos de hule
327111|Fabricación de artículos de alfarería, porcelana y loza 
327112|Fabricación de muebles de baño
327121|Fabricación de ladrillos no refractarios
327122|Fabricación de azulejos y losetas no refractarias y azulejos
327123|Fabricación de productos refractarios arcillosos y no arcillosos, como moldes, ladrillos, losetas y baldosas refractarios
327211|Fabricación de vidrio
327212|Fabricación de espejos (planos, cóncavos y convexos)
327213|Fabricación de envases y ampolletas de vidrio
327214|Fabricación de fibra de vidrio
327215|Fabricación de vasos, jarras, platos, charolas, fruteros, adornos y otros artículos domésticos y ornamentales de vidrio 
327216|Fabricación de artículos de vidrio de uso industrial y comercial
327219|Fabricación de otros productos de vidrio
327310|Fabricación de cemento para la construcción
327320|Fabricación de concreto
327330|Fabricación de tubos y bloques de cemento y concreto, como tubos de drenaje y alcantarillado, celosías, adoquines, tabiques
327391|Fabricación de productos preesforzados
327399|Fabricación de otros productos de cemento y concreto
327410|Fabricación de cal
327420|Fabricación de yeso y productos de yeso
327910|Fabricación de productos abrasivos
327991|Corte, pulido y laminado de mármol fuera de la mina
327992|Corte y pulido, fuera de la mina, de otras piedras de cantera, como el granito, la cantera y el ónix, excepto mármol 
327999|Fabricación de otros productos a base de minerales no metálicos
331111|Complejos siderúrgicos
331112|Fabricación de desbastes primarios y ferroaleaciones
331210|Fabricación de tubos y postes de hierro y acero de material comprado
331220|Fabricación de otros productos de hierro y acero de material comprado
331310|Industria del aluminio
331411|Afinación y refinación de cobre (blister y electrolítico), y a la producción de sus aleaciones 
331419|Refinación de otros metales no ferrosos
331420|Laminación secundaria de cobre
331490|Laminación secundaria de otros metales no ferrosos
331490|Venta de lingotes de oro
331510|Moldeo por fundición de todo tipo de piezas a partir de hierro y acero producidos en otro establecimiento
331520|Moldeo por fundición de piezas metálicas no ferrosas
332110|Fabricación de productos metálicos forjados y troquelados
332211|Fabricación de herramientas de mano metálicas sin motor
332212|Fabricación de utensilios de cocina metálicos
332310|Fabricación de estructuras metálicas
332320|Fabricación de productos de herrería
332410|Fabricación de calderas industriales
332420|Fabricación de tanques metálicos de calibre grueso
332430|Fabricación de envases metálicos de calibre ligero para embalaje, como latas para refrescos, toneles, tambores, cubetas, tinas
332510|Fabricación de herrajes y cerraduras
332610|Fabricación de alambre, productos de alambre y resortes 
332710|Maquinado de piezas metálicas para maquinaria y equipo en general
332720|Fabricación de tornillos, tuercas, armellas, pijas, rondanas, remaches y otros sujetadores metálicos
332810|Recubrimientos y terminados metálicos
332910|Fabricación de válvulas metálicas
332991|Fabricación de baleros y rodamientos
332999|Fabricación de otros productos metálicos
333111|Fabricación de maquinaria y equipo agrícola
333111|Fabricación de equipo con motor para jardinería
333112|Fabricación de maquinaria y equipo pecuario
333120|Fabricación de maquinaria y equipo para la construcción
333130|Fabricación de maquinaria y equipo para la industria extractiva
333210|Fabricación de maquinaria y equipo para la industria de la madera
333220|Fabricación de maquinaria y equipo para la industria del hule y del plástico
333291|Fabricación de maquinaria y equipo para la industria alimentaria y de las bebidas
333292|Fabricación de maquinaria y equipo para la industria textil
333293|Fabricación de maquinaria y equipo para la impresión
333294|Fabricación de maquinaria y equipo para la industria del vidrio y otros minerales no metálicos
333299|Fabricación de maquinaria y equipo para otras industrias manufactureras
333311|Fabricación de aparatos fotográficos
333312|Fabricación y ensamble de máquinas fotocopiadoras
333319|Fabricación de otra maquinaria y equipo para el comercio y los servicios
333411|Fabricación de sistemas de aire acondicionado y calefacción
333412|Fabricación y ensamble de sistemas de refrigeración industrial y comercial
333510|Fabricación de maquinaria y equipo para la industria metalmecánica
333610|Fabricación de motores de combustión interna, turbinas y transmisiones 
333911|Fabricación de bombas
333912|Fabricación de sistemas de bombeo para uso industrial, comercial y doméstico
333920|Fabricación de maquinaria y equipo para levantar y trasladar
333991|Fabricación de equipo para soldar y soldaduras ferrosas y no ferrosas
333992|Fabricación de maquinaria y equipo para envasar y empacar
333993|Fabricación de básculas y balanzas para uso comercial, industrial y doméstico
333999|Fabricación de otra maquinaria y equipo para la industria en general
334110|Fabricación de computadoras y equipo periférico
334210|Fabricación de aparatos telefónicos y equipo de comunicación alámbrica
334220|Fabricación de equipo de transmisión y recepción de señales de radio, televisión y cable
334290|Fabricación de otros equipos de comunicación
334310|Fabricación de equipo de audio y de video
334410|Fabricación de componentes electrónicos
334511|Fabricación y ensamble de relojes y sus partes, maquinaria para relojes, y otros instrumentos para medir el tiempo
334519|Fabricación de otros instrumentos de navegación, medición, médicos y de control
334610|Fabricación y reproducción de medios magnéticos y ópticos
335110|Fabricación de focos
335120|Fabricación de lámparas ornamentales
335210|Fabricación de enseres electrodomésticos menores
335220|Fabricación de aparatos de línea blanca
335311|Fabricación de motores y generadores eléctricos trifásicos y monofásicos o de corriente directa
335312|Fabricación de equipo y aparatos de distribución de energía eléctrica
335910|Fabricación de acumuladores y pilas
335920|Fabricación de alambres y cables de conducción eléctrica y de comunicación
335930|Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas 
335991|Fabricación de productos eléctricos de carbón y grafito
335999|Fabricación de otros productos eléctricos
336110|Fabricación o ensamble de automóviles y camionetas
336110|Venta de vehículos ligeros con motor de combustión interna, como automóviles, furgonetas (minivans) y otras camionetas de carga ligera
336120|Fabricación o ensamble de camiones y tractocamiones
336210|Fabricación de carrocerías y remolques
336310|Fabricación de motores de gasolina y sus partes para vehículos automotrices
336320|Fabricación de equipo eléctrico y electrónico para vehículos automotores
336330|Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices
336340|Fabricación de partes de sistemas de frenos para vehículos automotrices
336350|Fabricación de partes de sistemas de transmisión
336360|Fabricación de asientos para vehículos automotores
336370|Fabricación de piezas metálicas troqueladas para vehículos automotrices
336390|Fabricación de otras partes para vehículos automotrices
336410|Fabricación, reconstrucción, ensamble y subensamble de equipo aeroespacial, incluso motores
336510|Fabricación de equipo ferroviario
336610|Fabricación de embarcaciones
336991|Fabricación de motocicletas y sus partes
336992|Fabricación de bicicletas y triciclos y sus partes
336999|Fabricación de otro equipo de transporte
337110|Fabricación de cocinas
337120|Fabricación de muebles, excepto cocinas y muebles de oficina y estantería
337210|Fabricación de muebles de oficina y estantería
337910|Fabricación de colchones y box spring. Incluye la fabricación de colchones de agua
337920|Fabricación de persianas, cortineros y sus accesorios. Incluye la fabricación de toldos de bambú y otro tipo de sombras para ventanas
339111|Fabricación de equipo y aparatos para uso médico, dental, para laboratorio y de máxima seguridad
339112|Fabricación de material de curación
339113|Fabricación de instrumentos y aparatos ópticos de uso oftálmico
339911|Acuñación e impresión de monedas
339912|Orfebrería, joyería, piezas artísticas u ornamentales de oro
339912|Orfebrería y joyería de metales y piedras preciosos distintos al oro
339913|Fabricación de joyería de fantasía hecha de metales y piedras no preciosas, de plástico y de otros materiales
339914|Fabricación de productos de metales no preciosos, como trofeos, artículos ornamentales para uso doméstico, platones, jarrones, floreros
339920|Fabricación de artículos deportivos
339930|Fabricación de juguetes. Incluye la fabricación de juegos y juguetes electrónicos, instrumentos musicales de juguete y juegos de mesa
339940|Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina
339950|Fabricación de anuncios publicitarios de todo tipo de material, como anuncios y toldos luminosos, carteleras espectaculares, anuncios electrónicos, rotagraphics, unipolares, de neón
339991|Fabricación y ensamble de instrumentos musicales
339992|Fabricación de cierres, botones y agujas
339993|Fabricación de escobas, cepillos y similares
339994|Fabricación de velas y veladoras
339995|Fabricación de ataúdes
339999|Otras industrias manufactureras
431110|Comercio al por mayor de abarrotes
431121|Comercio al por mayor de carnes rojas
431122|Comercio al por mayor de carne y vísceras de pollo y otras aves de corral
431123|Comercio al por mayor de pescados y mariscos frescos, secos, salados y congelados
431130|Comercio al por mayor de frutas y verduras frescas
431140|Comercio al por mayor de huevo de gallina y de otras aves
431150|Comercio al por mayor de semillas y granos alimenticios, frutas secas, chiles secos y especias (clavos, pimienta, azafrán, comino, nuez moscada, canela)
431160|Comercio al por mayor de leche
431160|Comercio al por mayor de productos lácteos, como crema, mantequilla, yogur, queso
431170|Comercio al por mayor de embutidos
431180|Comercio al por mayor de dulces y materias primas para repostería
431191|Comercio al por mayor de pan y pasteles y otros productos de panadería
431192|Comercio al por mayor de botanas y frituras, como papas fritas, chicharrones de harina y de cerdo, tostadas, cacahuates, semillas fritas, palomitas de maíz
431193|Comercio al por mayor de conservas alimenticias enlatadas, en salmuera, encurtidos, productos alimenticios congelados, en almíbar, en aceite, purés
431199|Comercio al por mayor de helados, paletas de hielo, gelatinas, flanes, budines y otros productos alimenticios para consumo humano no clasificados en otra parte
431211|Comercio al por mayor agua purificada y hielo
431211|Comercio al por mayor de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes elaborados con azúcar de caña y otros edulcorantes
431211|Comercio al por mayor de concentrados o jarabes para preparar refrescos que se expendan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos elaborados con azúcar de caña y otros edulcorantes
431211|Comercio al por mayor de refrescos o bebidas hidratantes o rehidratantes elaborados con azúcar de caña y otros edulcorantes
431211|Comercio al por mayor de refrescos o bebidas hidratantes o rehidratantes elaborados únicamente con azúcar de caña como edulcorante
431211|Comercio al por mayor de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes elaborados únicamente con azúcar de caña como edulcorante
431211|Comercio al por mayor de concentrados o jarabes para preparar refrescos que se expendan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos elaborados únicamente con azúcar de caña como edulcorante
431212|Comercio al por mayor de bebidas refrescantes
431212|Comercio al por mayor de vinos de mesa
431212|Comercio al por mayor de otras bebidas a base de uva
